miRNA,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-5009-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2343,0.0,0.0,0.0,0.0,0.0
hsa-miR-5009-5p,3.2815,0.0,4.966,1.7141,0.0,1.1508,0.9466,2.3802,6.3202,0.6274,1.5876,3.6104,5.2617,4.1307,2.3215,2.4199,5.0366,0.7306,2.4592,2.3272,7.2864,7.1066
hsa-miR-500a-3p/502-3p,88.9401,67.8299,68.3958,124.7284,59.1439,143.9484,139.7249,62.1591,44.6847,62.8449,65.7097,87.3067,100.4028,94.7046,93.7185,99.722,125.564,186.2155,75.2736,130.8284,64.9904,70.4315
hsa-miR-500a-5p/500b-5p,2.15,4.143,1.1286,1.9158,1.4008,3.0689,1.704,2.4717,2.6611,2.5096,1.4994,1.4223,2.3624,2.015,1.2897,0.8066,2.9283,2.4658,1.2831,3.2378,6.3463,2.9188
hsa-miR-500b-3p,0.0,0.0,0.2257,0.0,0.4669,3.1648,1.42,2.1971,0.0,0.0,0.6174,0.6564,0.0,0.0,1.0318,0.0,1.9912,0.6393,1.9246,1.113,0.0,1.7766
hsa-miR-501-3p,88.6007,21.6786,83.0682,129.5683,73.1516,80.941,109.1482,31.9492,57.2142,46.3233,60.594,98.4662,106.094,100.4474,73.8571,108.9985,117.7163,137.6296,67.5752,98.0454,73.8046,142.2589
hsa-miR-501-5p,2.6026,4.7211,0.0,5.3441,0.6226,4.3156,3.0293,2.2886,2.1067,3.7644,1.4994,1.5317,4.4027,3.1232,1.7196,1.9158,3.0454,3.9271,1.0692,1.8213,3.8783,0.5076
hsa-miR-5010-3p,0.0,0.0,8.8034,0.0,7.1595,7.6721,4.7332,0.0,3.659,0.0,0.0,0.0,0.0,0.0,5.2448,10.0831,0.0,7.3975,4.17,5.1603,0.0,0.0
hsa-miR-5010-5p,1.9236,0.5781,10.3835,4.5374,9.4941,2.973,4.8279,2.2886,12.4186,2.9279,2.646,4.3763,8.698,6.851,2.9233,6.6549,6.3251,2.9225,4.17,3.5414,5.7586,7.2335
hsa-miR-5011-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5011-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-502-5p,1.1316,0.0,1.1286,0.605,0.0,0.2877,0.6627,1.1901,0.0,2.1959,0.0,0.547,0.0,0.0,0.0,1.0083,1.9912,0.274,0.0,0.0,0.9402,0.0
hsa-miR-503-3p,0.7921,1.0598,1.5801,0.3025,2.8016,0.8631,1.136,0.6408,1.1088,0.9411,1.0584,0.547,0.9664,1.612,1.1177,1.7141,1.5227,1.5526,0.0,1.0118,0.3526,2.4112
hsa-miR-503-5p,56.9172,69.0824,40.1797,37.0051,16.8093,40.3746,33.7952,28.7452,27.6092,10.7704,14.2886,16.9581,35.3289,49.1658,51.2442,41.0383,49.1949,45.2981,29.1899,32.0747,30.2035,27.665
hsa-miR-504-3p,0.0,0.5781,0.0,0.0,1.2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-504-5p,6.1104,5.781,9.3677,6.554,12.1401,3.2607,4.5439,4.1195,2.3285,2.7187,5.7331,6.5644,6.7651,11.284,6.0186,2.8233,8.9019,6.3016,3.2077,6.9816,5.6411,1.3959
hsa-miR-5047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-505-3p,52.3909,63.2051,38.5996,40.03,49.1828,32.3189,33.5113,67.9264,14.7471,66.2956,32.4579,33.0409,28.0269,31.2324,28.2015,28.0311,24.9488,42.193,23.2022,25.9026,56.6462,46.1929
hsa-miR-505-5p,78.7561,39.8886,98.8692,40.1309,72.529,42.1008,33.6059,39.639,78.8358,46.2187,58.7418,73.1932,57.8792,48.1583,32.1566,52.9364,34.3193,35.3435,46.9391,33.6936,70.3965,65.2284
hsa-miR-506-3p,0.6789,0.0,0.0,0.8067,0.0,0.3836,0.1893,0.2746,0.0,0.4183,0.6174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4047,0.0,0.0
hsa-miR-506-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-507,0.0,0.0,0.0,0.2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-508-3p,0.4526,0.0,0.3386,1.1091,3.4241,1.4385,1.136,1.5563,0.887,0.8365,2.8224,0.9847,3.7584,0.6045,0.4299,0.8066,1.5227,1.7352,1.6038,1.6189,0.8227,0.0
hsa-miR-508-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1827,0.0,0.0,0.0,0.3807
hsa-miR-5087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5088-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3208,0.0,0.0,0.0
hsa-miR-5088-5p,0.0,0.0,0.0,0.4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037,0.0,0.8199,0.9133,0.0,0.0,0.0,0.0
hsa-miR-5089-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5089-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-509-3-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-509-3p,1.3579,1.1562,5.3046,3.9324,2.179,1.4385,1.988,1.6478,3.2155,0.0,4.8511,2.5164,3.3289,4.2315,0.5159,1.0083,1.5227,3.8357,2.4592,3.0355,2.3505,3.2995
hsa-miR-509-5p,0.3395,0.1927,0.0,0.0,0.0,0.1918,0.0,0.0,0.0,0.0,0.2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5090-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5090-5p,1.1316,0.0,0.0,0.7058,0.4669,0.0,0.284,0.0,0.887,0.0,0.3528,0.0,0.0,0.0,0.0,0.0,0.0,1.1872,0.0,0.0,0.0,0.0
hsa-miR-5091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5092-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5092-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5094-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5094-5p,0.6789,0.289,0.0,0.605,2.0233,0.1918,0.9466,0.0,0.4435,1.0457,0.3528,0.0,0.0,0.3022,0.2579,0.0,0.3514,0.3653,0.7485,0.0,1.7628,0.6345
hsa-miR-510-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-510-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-511-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-511-5p,0.0,0.0,0.3386,0.0,0.0,0.2877,0.0,0.0,0.4435,0.2091,0.0,0.0,0.0,0.3022,0.0,0.0,0.0,0.0,0.0,0.0,0.4701,0.0
hsa-miR-512-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4299,0.0,0.0,0.0,0.6415,0.0,0.0,0.0
hsa-miR-512-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513a-3p/513c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2343,0.0,0.0,0.0,0.0,0.0
hsa-miR-513a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0692,0.0,0.0,0.0
hsa-miR-513b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513b-5p,0.3395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513c-5p,0.0,0.3854,0.6772,0.0,0.0,0.1918,0.0,0.0,0.0,0.0,0.2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497
hsa-miR-514a-3p,1.1316,2.0233,0.0,1.3108,0.0,0.4795,0.3787,0.0,0.0,1.0457,0.882,0.3282,0.5369,1.3097,0.3439,0.2017,1.1713,0.0,1.1761,0.4047,0.0,1.0152
hsa-miR-514a-5p,0.5658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-514b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-514b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-515-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-515-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-516a-3p/516b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-516a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7762,0.0,0.0,0.0,0.0,0.0,0.0,0.9075,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-516b-5p,0.0,0.1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7517,0.806,0.3439,0.0,0.0,0.0,0.8554,0.0,0.0,0.0
hsa-miR-517-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-517a-3p/517b-3p,0.5658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2017,0.0,0.0,0.8554,0.0,0.0,0.0
hsa-miR-517c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2017,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5187-3p,0.0,0.0,0.0,0.0,1.4008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0542,0.0,0.0,0.0,0.0,0.0
hsa-miR-5187-5p,38.6991,17.2465,63.6555,46.4832,89.6496,25.9893,31.5233,26.4565,56.3271,25.5144,31.6641,41.4652,60.886,66.6963,24.8483,53.8438,44.5096,46.942,58.9144,37.8421,52.4154,60.6599
hsa-miR-5188-3p,0.2263,0.0,0.0,0.0,0.6226,0.8631,0.1893,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7306,0.9623,0.2024,0.0,1.0152
hsa-miR-5188-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5189-3p,7.3551,0.0,9.0291,13.7131,18.9883,14.7689,5.3012,0.0,1.885,8.0517,8.3791,13.6759,13.6376,10.5787,6.2766,0.0,12.0645,4.3837,5.6669,7.1839,12.81,3.934
hsa-miR-5189-5p,7.2419,3.9503,9.142,6.554,11.2062,5.3705,7.7625,1.4647,7.8725,3.3462,6.7033,5.5798,9.7718,12.3922,3.9551,10.2848,10.1904,8.6761,5.3461,9.5111,6.5813,14.7208
hsa-miR-518a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764,0.0,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518a-5p/527-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579,0.0,0.0,0.0,0.4277,0.0,0.0,0.0
hsa-miR-518c-3p/518f-3p,0.0,0.0,0.0,0.9075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2138,0.0,0.0,0.0
hsa-miR-518c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518d-5p/518f-5p/520c-5p/526a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4277,0.0,0.0,0.0
hsa-miR-518e-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518e-5p/519a-5p/519b-5p/519c-5p/522-5p/523-5p,0.0,0.0,0.2257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5190-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5190-5p,0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5191-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5191-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5192-3p,1.1316,0.4817,2.5959,0.0,0.0,0.1918,0.0,0.0,0.0,0.8365,0.0,0.6564,1.0738,0.9067,0.0,1.3108,0.5857,0.0,0.0,0.0,1.4103,0.0
hsa-miR-5192-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5193-3p,3.3947,7.3225,5.4175,3.8316,12.4513,3.4525,2.7453,6.9574,4.657,10.143,2.0286,1.8599,1.5034,2.7202,3.1813,2.3191,0.7028,3.5617,2.6731,2.4284,8.2266,4.3147
hsa-miR-5193-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9938,0.0,0.0,0.0
hsa-miR-5194-3p,0.0,0.0,0.5643,0.0,0.0,0.0,0.6627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5194-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5195-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5195-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5196-3p,0.0,0.0,0.0,0.0,0.0,0.2877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5196-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5197-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519a-2-5p/520b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519a-3p/519b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4047,0.0,0.0
hsa-miR-519c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519e-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519e-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520b-3p/520c-3p/520f-3p/526b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520e-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520e-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520f-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520g-3p/520h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520g-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-521-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-521-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-522-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-523-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-524-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-524-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-525-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-525-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-526a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-526b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.0,0.0,0.0,0.0
hsa-miR-527-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-3p,15.1628,8.6714,27.0874,16.3347,30.3501,14.0016,14.1997,11.9924,25.0589,20.4952,10.4959,16.6299,15.0336,12.896,9.4578,9.3773,9.9561,15.6169,11.013,6.9816,32.789,19.5431
hsa-miR-532-5p,153.0992,163.5047,188.1449,277.2862,99.6107,238.0279,176.1708,108.664,99.6813,115.7559,134.1536,170.8936,203.4901,177.8231,180.6446,158.0024,241.5233,408.505,138.1441,195.3826,126.22,91.8782
hsa-miR-539-3p,11.9945,20.3297,1.5801,9.0748,21.4786,18.7008,18.0809,10.253,0.0,15.8942,15.8762,14.2229,1.2886,15.8177,22.7848,14.318,43.3383,16.6215,9.73,15.2785,33.7292,6.4721
hsa-miR-539-5p,1.0184,12.6218,0.0,0.5042,0.0,0.7672,0.6627,3.021,0.0,13.0709,0.0,0.9847,0.0,1.3097,1.2037,1.0083,1.1713,0.6393,0.0,0.8095,9.5194,0.7614
hsa-miR-541-3p,0.4526,0.0,0.0,0.4033,0.0,0.0,0.0,0.0,0.0,0.2091,0.0,0.0,0.0,0.2015,0.0,0.605,0.4685,0.0,0.0,0.7083,0.3526,0.0
hsa-miR-541-5p,0.0,0.1927,0.0,1.3108,0.0,0.0,0.7573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579,0.0,0.7028,0.0,0.7485,0.0,0.0,0.0
hsa-miR-542-3p,23.0837,34.0113,5.8689,10.789,2.9572,24.4549,12.4957,10.8023,9.7575,3.5553,10.3195,6.7832,12.2416,18.0342,23.4726,13.6122,17.2182,9.224,9.3023,10.9277,10.2245,13.4518
